,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,id,song_popularity,explicit,id_artists,release_date,key,mode,time_signature,artist_popularity
426,426,Drake,spotify:track:3cjF2OFRmip8spwZYQRKxP,spotify:artist:3TVXtAsR1Inumwj472S9r4,Feel No Ways,spotify:album:40GMAhriYJRO1rsY4YdrZb,240653,Views,0.0312,0.582,0.677,6.6e-06,0.122,-7.081,0.172,193.818,0.205,3cjF2OFRmip8spwZYQRKxP,73,1,['3TVXtAsR1Inumwj472S9r4'],2016-05-06,7,1,4,68
427,427,Drake,spotify:track:433P7tDcIAi6NLnf4Sh6tI,spotify:artist:3TVXtAsR1Inumwj472S9r4,Still Here,spotify:album:40GMAhriYJRO1rsY4YdrZb,189853,Views,0.0258,0.834,0.433,0.0,0.633,-9.607,0.174,133.938,0.229,433P7tDcIAi6NLnf4Sh6tI,65,1,['3TVXtAsR1Inumwj472S9r4'],2016-05-06,0,1,3,68
428,428,A Boogie Wit da Hoodie,spotify:track:1f5cbQtDrykjarZVrShaDI,spotify:artist:31W5EY0aAly4Qieq6OFu6I,Drowning (feat. Kodak Black),spotify:album:3HHp5I6Q6SEyU5bkvoCtnV,209269,The Bigger Artist,0.501,0.839,0.81,0.0,0.117,-5.274,0.0568,129.014,0.814,1f5cbQtDrykjarZVrShaDI,76,1,"['31W5EY0aAly4Qieq6OFu6I', '46SHBwWsqBkxI7EeeBEQG7']",2017-09-29,5,0,4,68
429,429,Jeremih,spotify:track:0PJIbOdMs3bd5AT8liULMQ,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,oui,spotify:album:7DMyQuDPe8xzjC0UDSDa96,238320,Late Nights: The Album,0.213,0.418,0.724,0.0,0.112,-3.724,0.0964,78.521,0.604,0PJIbOdMs3bd5AT8liULMQ,76,0,['3KV3p5EY4AvKxOlhGHORLg'],2015-12-04,5,1,5,65
430,430,Migos,spotify:track:7KOlJ92bu51cltsD9KU5I7,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,T-Shirt,spotify:album:2AvupjUeMnSffKEV05x222,242407,Culture,0.242,0.865,0.687,0.0,0.158,-3.744,0.217,139.023,0.486,7KOlJ92bu51cltsD9KU5I7,69,1,['6oMuImdp5ZcFhWP0ESe6mG'],2017-01-27,10,0,4,65
431,431,DJ Khaled,spotify:track:5TqBAOIBe0bQA0spNdcG3k,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,For Free,spotify:album:5qHyKDjwycRj1fJyPLt2HQ,183695,Major Key,0.0173,0.916,0.571,1.11e-06,0.153,-8.241,0.2,103.521,0.498,20bLudc6r1NChyZcrjRd7T,58,1,"['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']",2016-06-03,10,0,4,65
432,432,Khalid,spotify:track:152lZdxL1OR0ZMW6KquMif,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Location,spotify:album:6kf46HbnYCZzP6rjvQHYzg,219080,American Teen,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.326,152lZdxL1OR0ZMW6KquMif,81,0,['6LuN9FCkKOj5PcnpouEgny'],2017-04-27,1,0,4,65
433,433,6LACK,spotify:track:1MQ8ydvrTnn2QJgXFATJvD,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,Ex Calling,spotify:album:7iwGw8ob3YLqZrbKzGFnHi,211960,FREE 6LACK,0.00561,0.773,0.564,1.99e-05,0.213,-7.241,0.249,155.976,0.0588,1MQ8ydvrTnn2QJgXFATJvD,69,1,['4IVAbR2w4JJNJDDRFP3E83'],2016-11-18,1,1,4,65
434,434,J. Cole,spotify:track:1HNs07uZxZniPNmniw2GTa,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Apparently,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,293040,2014 Forest Hills Drive,0.564,0.8,0.543,0.0,0.116,-9.236,0.0911,133.98,0.534,1HNs07uZxZniPNmniw2GTa,69,1,['6l3HvQ5sa6mXTsMTB19rO5'],2014-12-09,5,1,4,75
435,435,Tee Grizzley,spotify:track:2NyrXRn4tancYPW6JwtTl2,spotify:artist:6AUl0ykLLpvTktob97x9hO,From The D To The A (feat. Lil Yachty),spotify:album:3YuHePPmc5VN4usLuIBT91,158684,From The D To The A (feat. Lil Yachty),0.195,0.851,0.625,0.0,0.266,-5.417,0.303,99.061,0.668,2NyrXRn4tancYPW6JwtTl2,73,1,"['6AUl0ykLLpvTktob97x9hO', '6icQOAFXDZKsumw3YXyusw']",2017-03-17,10,0,4,75
436,436,6LACK,spotify:track:4AtZRwSR8BOTTQg5ihSggt,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,PRBLMS,spotify:album:7iwGw8ob3YLqZrbKzGFnHi,246773,FREE 6LACK,0.0307,0.417,0.58,1.45e-06,0.179,-4.574,0.207,68.58,0.139,4AtZRwSR8BOTTQg5ihSggt,74,1,['4IVAbR2w4JJNJDDRFP3E83'],2016-11-18,9,1,5,75
437,437,XXXTENTACION,spotify:track:3WUa9TpHDoRGeChKDRRUqv,spotify:artist:15UsOTVnJzReFVN1VCnxy4,YuNg BrAtZ,spotify:album:6S0OKl6hp4sLUCneAZ1RVe,101851,Revenge,0.0179,0.755,0.695,0.0,0.107,-5.963,0.26,128.063,0.493,2ooF4088y5L72c4YTEJQoB,75,1,['15UsOTVnJzReFVN1VCnxy4'],2017-05-16,9,1,4,52
438,438,Chance The Rapper,spotify:track:60xaS8mYBKUW4VQQ666N0T,spotify:artist:1anyVhU62p31KFi8MEzkbf,All Night (feat. Knox Fortune),spotify:album:71QyofYesSsRMwFOTafnhB,141542,Coloring Book,0.0358,0.704,0.777,0.0,0.151,-5.729,0.195,111.921,0.392,60xaS8mYBKUW4VQQ666N0T,68,1,"['1anyVhU62p31KFi8MEzkbf', '49O0SPoCoTiK2Nn2tOaHyU']",2016-05-27,2,1,4,79
439,439,Nebu Kiniza,spotify:track:6JjEVlMkfHWMeYavkEYzNO,spotify:artist:5lCY3tqdQxbeg5igSlObaT,Gassed Up,spotify:album:6YCcGxz3l1shgr3F7XbNee,193911,Gassed Up,0.0213,0.798,0.568,0.0,0.0586,-9.072,0.135,148.88,0.45,6JjEVlMkfHWMeYavkEYzNO,73,1,['5lCY3tqdQxbeg5igSlObaT'],2016-08-26,5,0,3,66
440,440,Young Thug,spotify:track:55OdqrG8WLmsYyY1jijD9b,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Wyclef Jean,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,236293,JEFFERY,0.124,0.863,0.576,0.0,0.143,-5.687,0.239,132.054,0.832,55OdqrG8WLmsYyY1jijD9b,66,1,['50co4Is1HCEo8bhOyUWKpn'],2016-08-26,5,0,4,62
441,441,Calvin Harris,spotify:track:7tr2za8SQg2CI8EDgrdtNl,spotify:artist:7CajNmpbOovFoOoasH2HaY,Slide,spotify:album:2HaqChIDc5go3qxVunBDK0,230813,Funk Wav Bounces Vol.1,0.498,0.736,0.795,1.21e-06,0.254,-3.299,0.0545,104.066,0.511,1wj23degJmbGZaJ1sUkVj8,23,1,"['7CajNmpbOovFoOoasH2HaY', '2h93pZq0e7k5yf4dywlkpM', '6oMuImdp5ZcFhWP0ESe6mG']",2017-12-22,1,0,4,78
442,442,Playboi Carti,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Magnolia,spotify:album:4rJgzzfFHAVFhCSt2P4I3j,181812,Playboi Carti,0.0114,0.791,0.582,0.0,0.35,-7.323,0.286,162.991,0.443,1e1JKLEDKP7hEQzJfNAgPl,76,1,['699OTQXzgjhIYAHMy9RyPD'],2017-04-14,11,0,4,62
443,443,Drake,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,spotify:artist:3TVXtAsR1Inumwj472S9r4,Sneakin’,spotify:album:2z3NlPY0n0gHJPCPqrzA6V,251333,Sneakin’,0.00496,0.806,0.558,1.45e-06,0.16,-6.538,0.172,85.011,0.26,4ckuS4Nj4FZ7i3Def3Br8W,66,1,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']",2016-10-24,8,1,4,68
444,444,21 Savage,spotify:track:4gmmRb6bZJffOOiww1JGTO,spotify:artist:1URnnhqYAYcrqrcwql10ft,No Heart,spotify:album:4I3EcXD4e3KcEoDJfFEZ5b,235040,Savage Mode,0.136,0.906,0.444,6.44e-05,0.173,-8.692,0.384,140.063,0.678,4gmmRb6bZJffOOiww1JGTO,72,1,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",2016-07-15,4,0,4,80
445,445,21 Savage,spotify:track:6fwdbPMwP1zVStm8FybmkO,spotify:artist:1URnnhqYAYcrqrcwql10ft,X (feat. Future),spotify:album:4I3EcXD4e3KcEoDJfFEZ5b,258880,Savage Mode,0.373,0.835,0.413,0.00133,0.101,-9.81,0.396,149.004,0.111,6fwdbPMwP1zVStm8FybmkO,73,1,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '1RyvyyTE3xzB2ZywiAwp0i']",2016-07-15,1,1,4,65
446,446,Kendrick Lamar,spotify:track:7uWVT3UkCAZyANvv0bdyQn,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,These Walls,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,300973,To Pimp A Butterfly,0.11,0.752,0.489,3.57e-06,0.202,-5.233,0.137,108.005,0.373,7uWVT3UkCAZyANvv0bdyQn,64,1,"['2YZyLoL8N0Wb9xBt1NhZWg', '4jCbgl5Dmt3uOh8WRQfpPs', '0N41KJ4H6bkPAm2tx7VS8C', '4frXpPxQQZwbCu3eTGnZEw']",2015-03-16,1,1,4,74
447,447,Kendrick Lamar,spotify:track:1EaKU4dMbesXXd3BrLCtYG,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,ELEMENT.,spotify:album:4eLPsYPBmXABThSJ821sqY,208733,DAMN.,0.204,0.748,0.705,0.0,0.246,-4.547,0.485,189.891,0.483,1EaKU4dMbesXXd3BrLCtYG,71,1,['2YZyLoL8N0Wb9xBt1NhZWg'],2017-04-14,4,0,4,34
448,448,Kendrick Lamar,spotify:track:6SwRhMLwNqEi6alNPVG00n,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,LOYALTY. FEAT. RIHANNA.,spotify:album:4eLPsYPBmXABThSJ821sqY,227360,DAMN.,0.0265,0.658,0.535,0.0,0.2,-8.983,0.0573,110.684,0.419,6SwRhMLwNqEi6alNPVG00n,73,1,"['2YZyLoL8N0Wb9xBt1NhZWg', '5pKCCKE2ajJHZ9KAiaK11H']",2017-04-14,9,0,4,22
449,449,Kendrick Lamar,spotify:track:6PGoSes0D9eUDeeAafB2As,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,spotify:album:4eLPsYPBmXABThSJ821sqY,213400,DAMN.,0.264,0.8,0.585,0.0,0.153,-7.343,0.0924,126.058,0.779,6PGoSes0D9eUDeeAafB2As,80,1,"['2YZyLoL8N0Wb9xBt1NhZWg', '3qBKjEOanahMxlRojwCzhI']",2017-04-14,10,1,4,44
450,450,Rae Sremmurd,spotify:track:6mapJIPnQ23RTAevUoE0DL,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Swang,spotify:album:5v6iBhIlflzR9rEd1LAMbd,208120,SremmLife 2,0.2,0.681,0.314,9.82e-06,0.1,-9.319,0.0581,139.992,0.166,6mapJIPnQ23RTAevUoE0DL,74,1,['7iZtZyCzp3LItcw1wtPI3D'],2016-08-12,8,1,4,41
451,451,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,spotify:artist:699OTQXzgjhIYAHMy9RyPD,wokeuplikethis*,spotify:album:4rJgzzfFHAVFhCSt2P4I3j,235535,Playboi Carti,0.0138,0.785,0.62,0.0,0.15,-6.667,0.254,78.477,0.478,59J5nzL1KniFHnU120dQzt,75,1,"['699OTQXzgjhIYAHMy9RyPD', '4O15NlyKLIASxsJ0PrXPfz']",2017-04-14,8,1,4,60
452,452,XXXTENTACION,spotify:track:7m9OqQk4RVRkw9JJdeAw96,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Jocelyn Flores,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,119133,17,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,0.437,7m9OqQk4RVRkw9JJdeAw96,87,1,['15UsOTVnJzReFVN1VCnxy4'],2017-08-25,0,0,4,76
453,453,XXXTENTACION,spotify:track:7AQim7LbvFVZJE3O8TYgf2,spotify:artist:15UsOTVnJzReFVN1VCnxy4,Fuck Love (feat. Trippie Redd),spotify:album:5VdyJkLe3yvOs0l4xXbWp0,146520,17,0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,0.329,7AQim7LbvFVZJE3O8TYgf2,84,1,"['15UsOTVnJzReFVN1VCnxy4', '6Xgp2XMz1fhVYe7i6yNAax']",2017-08-25,0,0,4,57
454,454,Cardi B,spotify:track:2771LMNxwf62FTAdpJMQfM,spotify:artist:4kYSro6naA4h99UJvo89HB,Bodak Yellow,spotify:album:1wpgafbHuQfSUmCWvahFlq,223962,Bodak Yellow,0.0672,0.929,0.723,0.0,0.346,-5.792,0.109,125.022,0.458,2771LMNxwf62FTAdpJMQfM,65,1,['4kYSro6naA4h99UJvo89HB'],2017-06-16,11,0,4,69
455,455,Trippie Redd,spotify:track:0AICBlLzFCTpUqmAbtzB2z,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,Love Scars,spotify:album:7ae73nWyKrrH9wwGm97RIA,143969,A Love Letter To You,0.000404,0.659,0.614,0.0,0.123,-7.32,0.0541,119.405,0.26,0AICBlLzFCTpUqmAbtzB2z,74,1,['6Xgp2XMz1fhVYe7i6yNAax'],2017-05-14,9,0,4,60
456,456,Trippie Redd,spotify:track:6jT3etAOkvMUw0zsEw5QnR,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,Romeo & Juliet,spotify:album:7ae73nWyKrrH9wwGm97RIA,208000,A Love Letter To You,0.664,0.609,0.37,0.086,0.328,-13.933,0.0712,119.806,0.352,6jT3etAOkvMUw0zsEw5QnR,68,1,['6Xgp2XMz1fhVYe7i6yNAax'],2017-05-14,0,1,4,56
457,457,2 Chainz,spotify:track:1nX9KhK3Fff27SnrIor2Yb,spotify:artist:17lzZA2AlOHwCwFALHttmp,4 AM,spotify:album:5vvvo79z68vWj9yimoygfS,255560,Pretty Girls Like Trap Music,0.118,0.796,0.5,0.0,0.155,-7.21,0.425,75.012,0.227,1nX9KhK3Fff27SnrIor2Yb,70,1,"['17lzZA2AlOHwCwFALHttmp', '0Y5tJX1MQlPlqiwlOH1tJY']",2017-06-16,1,1,4,62
458,458,What So Not,spotify:track:6zpCJDhdpHPZCcFCJZDqX5,spotify:artist:4AA8eXtzqh5ykxtafLaPOi,High You Are,spotify:album:5FAFTIaf9DBYcmDkYB3F3g,213340,High You Are,0.0557,0.69,0.857,0.11,0.0341,-5.613,0.0405,136.99,0.409,6zpCJDhdpHPZCcFCJZDqX5,64,0,"['4AA8eXtzqh5ykxtafLaPOi', '4T5kpUiQUVJhuf9YT28qlf']",2013-10-08,10,1,4,57
459,459,Major Lazer,spotify:track:4oyWrvyORD6uCSYCLSRF6W,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Powerful (feat. Ellie Goulding & Tarrus Riley),spotify:album:2XBnxKeRZi76u2iyGcMych,206327,Peace Is The Mission,0.121,0.598,0.792,0.0,0.158,-4.043,0.0478,97.479,0.732,2rSdCcSlZA1GGoW6egTzjZ,52,0,"['738wLrAtLtCtFOLvQBXOXp', '0X2BH1fck6amBIoJhDVmmJ', '4frHO7KPcfMjhnVdIMJ98c']",2015-06-01,11,0,3,48
460,460,Two Steps from Hell,spotify:track:2F9xBxKbx2M0pbgtSu8fLf,spotify:artist:2qvP9yerCZCS0U1gZU8wYp,Victory,spotify:album:4y7T04fej3MJ8tAe2FeKD5,320467,Battlecry,0.00903,0.503,0.917,0.326,0.162,-6.111,0.0649,119.993,0.266,2F9xBxKbx2M0pbgtSu8fLf,67,0,"['2qvP9yerCZCS0U1gZU8wYp', '6BF0bXbsdujMSMeFZBGcBq']",2015-04-28,10,1,4,67
461,461,Cage The Elephant,spotify:track:2tznHmp70DxMyr2XhWLOW0,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,Cigarette Daydreams,spotify:album:4EK8gtQfdVsmDTji7gBFlz,208760,Melophobia,0.0807,0.636,0.676,0.0,0.0831,-3.442,0.0263,113.98,0.273,6jHvX8ZnHKC1PnrPMJ0Emt,63,0,['26T3LtbuGT1Fu9m0eRq5X3'],2013-10-08,2,1,4,64
462,462,Jon Bellion,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,All Time Low,spotify:album:2e8nzTZ0HtK94IifOWgN7o,217603,The Human Condition,0.0584,0.617,0.567,0.0,0.0933,-4.188,0.0828,90.246,0.505,0SuLAslEMFZAXf0SwY7syi,70,1,['50JJSqHUf2RQ9xsHs0KMHg'],2016-06-10,0,1,4,62
463,463,Jon Bellion,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,All Time Low,spotify:album:2e8nzTZ0HtK94IifOWgN7o,217603,The Human Condition,0.0584,0.617,0.567,0.0,0.0933,-4.188,0.0828,90.246,0.505,0SuLAslEMFZAXf0SwY7syi,70,1,['50JJSqHUf2RQ9xsHs0KMHg'],2016-06-10,0,1,4,68
464,464,Jon Bellion,spotify:track:0AN91FSgGw0nmOVcpD9q7l,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,All Time Low,spotify:album:344HFsonmf7WjgMQP0lvvk,217603,All Time Low,0.0584,0.617,0.567,0.0,0.0933,-4.188,0.0828,90.246,0.505,0SuLAslEMFZAXf0SwY7syi,70,1,['50JJSqHUf2RQ9xsHs0KMHg'],2016-06-10,0,1,4,62
465,465,Jon Bellion,spotify:track:0AN91FSgGw0nmOVcpD9q7l,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,All Time Low,spotify:album:344HFsonmf7WjgMQP0lvvk,217603,All Time Low,0.0584,0.617,0.567,0.0,0.0933,-4.188,0.0828,90.246,0.505,0SuLAslEMFZAXf0SwY7syi,70,1,['50JJSqHUf2RQ9xsHs0KMHg'],2016-06-10,0,1,4,68
466,466,Jon Bellion,spotify:track:48LwbDH7u5UMrsY3sjfjhe,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,Overwhelming,spotify:album:2jJReDZqTuAxr4R0ItimZc,172751,The Human Condition,0.252,0.748,0.622,0.0,0.112,-4.518,0.225,91.77,0.667,48LwbDH7u5UMrsY3sjfjhe,61,0,['50JJSqHUf2RQ9xsHs0KMHg'],2016-06-10,0,1,4,19
467,467,Cage The Elephant,spotify:track:0tkBOcK7oRVXQJY97zzSvr,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,Telescope,spotify:album:4EK8gtQfdVsmDTji7gBFlz,228293,Melophobia,0.273,0.589,0.481,1.33e-05,0.0986,-4.801,0.0285,93.568,0.176,579XFPQju7GyJcEvIjloXn,59,0,['26T3LtbuGT1Fu9m0eRq5X3'],2013-10-08,0,1,4,71
468,468,Cage The Elephant,spotify:track:5n0CTysih20NYdT2S0Wpe8,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,Trouble,spotify:album:0nW0w37lrQ87k7PLZvC4qJ,225973,Tell Me I'm Pretty,0.392,0.47,0.623,0.000439,0.0992,-5.655,0.0302,77.861,0.298,5n0CTysih20NYdT2S0Wpe8,74,0,['26T3LtbuGT1Fu9m0eRq5X3'],2015-12-18,0,1,4,66
469,469,blackbear,spotify:track:3Q3myFA7q4Op95DOpHplaY,spotify:artist:2cFrymmkijnjDg9SS92EPM,do re mi,spotify:album:30QoUTsSdpQuZunPNFsLnm,212027,digital druglord,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,0.0526,111.002,0.17,3Q3myFA7q4Op95DOpHplaY,77,1,['2cFrymmkijnjDg9SS92EPM'],2017-04-21,8,1,3,52
470,470,Dropkick Murphys,spotify:track:7rSERmjAT38lC5QhJ8hnQc,spotify:artist:7w9jdhcgHNdiPeNPUoFSlx,I'm Shipping Up To Boston,spotify:album:2sZGDqHfU884z3iFris122,153600,The Warrior's Code,0.000706,0.452,0.928,0.000637,0.226,-3.133,0.079,129.188,0.6,7rSERmjAT38lC5QhJ8hnQc,72,0,['7w9jdhcgHNdiPeNPUoFSlx'],2005-07-19,2,1,4,47
471,471,Young Money,spotify:track:6HfOzLLjsaXsehIFEsrxTk,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP,Trophies,spotify:album:0UwpSCPnNPksM1meQJnBAF,188320,Rise Of An Empire,0.155,0.746,0.687,0.0,0.137,-7.475,0.382,143.931,0.283,6HfOzLLjsaXsehIFEsrxTk,74,1,"['5OrB6Jhhrl9y2PK0pSV4VP', '3TVXtAsR1Inumwj472S9r4']",2014-01-01,1,1,4,16
472,472,2 Chainz,spotify:track:6H0AwSQ20mo62jGlPGB8S6,spotify:artist:17lzZA2AlOHwCwFALHttmp,It's A Vibe,spotify:album:5vvvo79z68vWj9yimoygfS,210200,Pretty Girls Like Trap Music,0.0312,0.822,0.502,0.000887,0.114,-7.38,0.148,73.003,0.525,6H0AwSQ20mo62jGlPGB8S6,75,1,"['17lzZA2AlOHwCwFALHttmp', '7c0XG5cIJTrrAgEC3ULPiq', '2iojnBLj0qIMiKPvVhLnsH', '5ZS223C6JyBfXasXxrRqOk']",2017-06-16,7,1,4,16
473,473,Bill Withers,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Ain't No Sunshine,spotify:album:6N8uPmDqbgXD3ztkCCfxoo,125093,Just As I Am,0.457,0.527,0.415,1.72e-05,0.117,-11.451,0.122,78.169,0.515,1k1Bqnv2R0uJXQN4u6LKYt,79,0,['1ThoqLcyIYvZn7iWbj8fsj'],1971-05-01,4,0,4,75
474,474,Milky Chance,spotify:track:2CVeqoap0AwLbdjWr6Rraq,spotify:artist:1hzfo8twXdOegF3xireCYs,Running,spotify:album:5D20ZzsNB377xbshIFP9Nb,268000,Sadnecessary,0.663,0.642,0.52,0.0989,0.0601,-10.287,0.0524,79.013,0.198,0R0RGzpT8Rr4ZgXzA2bxnE,49,0,['1hzfo8twXdOegF3xireCYs'],2013-05-31,7,1,4,65
475,475,Mr. Probz,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,spotify:artist:33W1pnW9zScZtYTnAoWnOT,Waves - Robin Schulz Radio Edit,spotify:album:7l4LGPXk2mB80WgXy4VeuB,208133,Waves,0.00821,0.829,0.51,0.0014,0.0829,-9.334,0.0369,119.993,0.45,1HFfMOxCAT4GAwaPfCdmUs,79,0,"['33W1pnW9zScZtYTnAoWnOT', '3t5xRXzsuZmMDkQzgOX35S']",2014-02-07,5,0,4,65
476,476,Generationals,spotify:track:4ZFHITy0bAeZ3oFfvR0HaI,spotify:artist:57MtJQ6Sc4tIxrXIhrqVJL,Put a Light On,spotify:album:34oLvXQWydwd1KOqgL8UiE,226933,Heza,0.056,0.688,0.771,0.000106,0.0561,-4.463,0.0291,100.01,0.481,4ZFHITy0bAeZ3oFfvR0HaI,62,0,['57MtJQ6Sc4tIxrXIhrqVJL'],2013,1,1,4,65
477,477,Clean Bandit,spotify:track:5HuqzFfq2ulY1iBAW5CxLe,spotify:artist:6MDME20pz9RveH9rEXvrOM,Rather Be (feat. Jess Glynne),spotify:album:2xVeccmEU0zklK4XSKiDCW,227833,I Cry When I Laugh,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,0.549,0am001WwFBVGDGLwRh3ixi,60,0,"['6MDME20pz9RveH9rEXvrOM', '4ScCswdRlyA23odg9thgIO']",2014-06-02,11,1,4,65
478,478,Dispatch,spotify:track:5bO5xc5BHe1aTsaqyRZLNU,spotify:artist:6v4jPZO3UIDNJIgdxRxtr9,Flying Horses,spotify:album:6uEgPlkfgRwWwEa4w62ZC2,323613,Silent Steeples,0.0535,0.465,0.74,0.0,0.0853,-6.295,0.0791,112.193,0.644,5bO5xc5BHe1aTsaqyRZLNU,45,0,['6v4jPZO3UIDNJIgdxRxtr9'],1996-08-19,4,0,4,62
479,479,Matoma,spotify:track:6HTJZ0TQJVMSKkUGzAOe2h,spotify:artist:4YXycRbyyAE0wozTk7QMEq,Old Thing Back (feat. Ja Rule and Ralph Tresvant),spotify:album:4v55njNe2owBsm6VuEiTLe,321649,Old Thing Back (feat. Ja Rule and Ralph Tresvant),0.194,0.805,0.858,7.89e-06,0.256,-3.067,0.105,97.033,0.523,2lDYjLe2xR0CiXNyVvSHcO,52,1,"['4YXycRbyyAE0wozTk7QMEq', '5me0Irg2ANcsgc93uaYrpb', '1J2VVASYAamtQ3Bt8wGgA6', '6MLDcHrNh4OqxDZAjMt5pt']",2015-02-24,0,1,4,56
480,480,Sam Feldt,spotify:track:6ksRossV4vKsXntCCZbhaM,spotify:artist:20gsENnposVs2I4rQ5kvrf,Show Me Love,spotify:album:1Ba3HDw1at35UVxMxLCdCa,181867,Show Me Love,0.568,0.589,0.613,0.0,0.0675,-5.034,0.0327,114.853,0.19,6ksRossV4vKsXntCCZbhaM,58,0,"['20gsENnposVs2I4rQ5kvrf', '3dfslm6CkJXlsvGSQxGgxt']",2015-05-18,0,1,4,55
481,481,Bebe,spotify:track:3iHJm7dUroZYvbqrhobLZs,spotify:artist:2byU53ebtTxcAnIRE814Ts,Siempre me quedará,spotify:album:3B8sRsQWEcVVeo3msMowPB,229373,Pafuera Telarañas,0.442,0.756,0.578,0.00552,0.18,-7.369,0.118,77.064,0.771,3iHJm7dUroZYvbqrhobLZs,62,0,['2byU53ebtTxcAnIRE814Ts'],2004,9,0,4,75
482,482,Cosmo Sheldrake,spotify:track:0DPXEdPCl9L7cH67seaCPU,spotify:artist:6hV6oxGLeLFw17DGjIPkYD,The Moss,spotify:album:6xudrs13eVZbvcOwBSE42f,242567,Pelicans We,0.687,0.619,0.51,0.0,0.137,-5.549,0.0305,127.966,0.441,7l8gHk3b9AwjC7gRhOqtP4,60,0,['6hV6oxGLeLFw17DGjIPkYD'],2014-03-05,1,0,4,81
483,483,Gramatik,spotify:track:53qU2K55RJgfs9F50irpB3,spotify:artist:179BpmLkQCRIoU68Co80f5,Just Jammin',spotify:album:4NyU7oAsBsOvTAH2vnYPem,389500,SB2,0.0675,0.815,0.681,0.012,0.117,-5.785,0.0854,90.008,0.803,53qU2K55RJgfs9F50irpB3,58,0,['179BpmLkQCRIoU68Co80f5'],2009-12-09,10,0,4,75
484,484,Pretty Lights,spotify:track:4n6z0yh2ZpoGh0RNyGVu52,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,One Day They'll Know (ODESZA Remix),spotify:album:0pbCJhGv304qQ16xWvqyBH,260571,A Color Map of the Sun (Remixes),0.00591,0.465,0.714,0.624,0.16,-6.611,0.0317,140.026,0.294,4n6z0yh2ZpoGh0RNyGVu52,58,0,['4iVhFmG8YCCEHANGeUUS9q'],2013-12-10,11,0,4,78
