,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,id,popularity,id_artists,release_date,key,mode,time_signature
500,2631,AC/DC,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Highway to Hell,spotify:album:10v912xgTZbjAtYfyKWJCS,208400,Highway to Hell,0.061,0.574,0.913,0.00158,0.156,-4.793,0.133,115.728,0.423,0.0,2zYzyRzz6pRmhPzyfMEC8s,84,['711MCceyCBcFnzjGY4Q7Un'],1979-07-27,6,0,4
501,2636,Journey,spotify:track:0uohDwZcv1qjIKVsLsx0HD,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Escape,spotify:album:43wpzak9OmQfrjyksuGwp0,316693,Escape,0.00739,0.42,0.9,8.38e-06,0.293,-9.511,0.0563,132.656,0.565,0.0,0uohDwZcv1qjIKVsLsx0HD,41,['0rvjqX7ttXeg3mTy8Xscbt'],1981,4,1,4
502,2642,Green Day,spotify:track:1qIgyDoc2rwtq8w49jeWL8,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Oh Love,spotify:album:6AFJIZmd1zWQDBBwHyeo9w,303293,¡UNO!,0.00605,0.427,0.773,4.02e-06,0.0396,-4.222,0.115,171.806,0.695,75.0,1qIgyDoc2rwtq8w49jeWL8,57,['7oPftvlwr6VrsViSDV7fJY'],2012-09-24,8,1,4
503,2648,The Outfield,spotify:track:21lzjGl5SQsYnZRhWI5O5P,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,Say It Isn't So,spotify:album:4OJQDWKq4gTWCXq5jpNToo,227760,Play Deep,0.026,0.62,0.64,0.0,0.255,-12.479,0.0466,124.051,0.702,2.0,21lzjGl5SQsYnZRhWI5O5P,37,['1zxDewzd2j1ZdSBGaYcr0y'],1985,4,1,4
504,2658,blink-182,spotify:track:1BR1AEQSLXDNL9t7nP3xRp,spotify:artist:6FBDaR13swtiWwGhX1WQsP,Roller Coaster,spotify:album:3nHpBmW5wJXGeC3ojBkpey,167560,Take Off Your Pants And Jacket,0.00185,0.579,0.948,3.3e-06,0.143,-3.801,0.048,116.148,0.684,49.0,1BR1AEQSLXDNL9t7nP3xRp,57,['6FBDaR13swtiWwGhX1WQsP'],2001,9,1,4
505,2665,Green Day,spotify:track:19YmvsVCetCBeVj6O2mljR,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Still Breathing,spotify:album:5a3LqvNt2nv1B4aRKXmgOV,224760,Revolution Radio,0.0142,0.54,0.902,0.0,0.0756,-3.577,0.0442,75.033,0.692,50.0,19YmvsVCetCBeVj6O2mljR,63,['7oPftvlwr6VrsViSDV7fJY'],2016-10-07,1,1,4
506,2667,Green Day,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,spotify:artist:7oPftvlwr6VrsViSDV7fJY,When I Come Around,spotify:album:4uG8q3GPuWHQlRbswMIRS6,178000,Dookie,0.0175,0.531,0.909,0.0,0.231,-4.236,0.034,97.546,0.814,61.0,1Dr1fXbc2IxaK1Mu8P8Khz,76,['7oPftvlwr6VrsViSDV7fJY'],1994-02-01,11,1,4
507,2675,Green Day,spotify:track:6L89mwZXSOwYl76YXfX13s,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Basket Case,spotify:album:4uG8q3GPuWHQlRbswMIRS6,181533,Dookie,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,0.781,83.0,6L89mwZXSOwYl76YXfX13s,80,['7oPftvlwr6VrsViSDV7fJY'],1994-02-01,3,1,4
508,2679,Ramones,spotify:track:2PN0JeaGtkHrlcmwZFWzBM,spotify:artist:1co4F2pPNH8JjTutZkmgSm,Pet Sematary,spotify:album:5UpjwoQrnySbzFDUbtS74d,210333,Brain Drain,0.00159,0.468,0.825,0.000169,0.143,-12.853,0.0365,148.295,0.661,74.0,2PN0JeaGtkHrlcmwZFWzBM,51,['1co4F2pPNH8JjTutZkmgSm'],1989,2,0,4
509,2686,Sex Pistols,spotify:track:5moTxUGPZXgGmosl4rIELm,spotify:artist:1u7kkVrr14iBvrpYnZILJR,Anarchy In The UK,spotify:album:6ggO3YVhyonYuFWUPBRyIv,212480,"Never Mind The Bollocks, Here’s The Sex Pistols",0.0556,0.359,0.949,0.000396,0.236,-7.649,0.101,134.118,0.212,0.0,5moTxUGPZXgGmosl4rIELm,62,['1u7kkVrr14iBvrpYnZILJR'],1977-10-27,0,1,4
510,2689,The Clash,spotify:track:3lILuFinx7CFaYXJ6FWz54,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,Police On My Back - Remastered,spotify:album:2UxN3UKyS3Z5r0Sra8A5RF,196920,Sandinista!,0.000625,0.554,0.855,5.16e-06,0.327,-6.711,0.0407,146.04,0.898,0.0,3lILuFinx7CFaYXJ6FWz54,52,['3RGLhK1IP9jnYFH4BRFJBS'],1980,7,1,4
511,2699,Iggy Pop,spotify:track:2nQmWhZWggVGkfZnzodGeO,spotify:artist:33EUXrFKGjpUSGacqEHhU4,Candy,spotify:album:7i0ZqPj8ggkRo5ZlUMehpX,253493,Brick By Brick,0.0414,0.623,0.585,2.11e-05,0.0467,-10.812,0.03,144.251,0.646,0.0,2nQmWhZWggVGkfZnzodGeO,34,['33EUXrFKGjpUSGacqEHhU4'],1990-01-01,7,1,4
512,2709,Suicidal Tendencies,spotify:track:7G83ZwD2msTtFaBQExc8QB,spotify:artist:3WPKDlucMsXH6FC1XaclZC,Institutionalized,spotify:album:4hLSbWJ8HL8MUfIwrTP2EO,229960,Suicidal Tendencies,0.0404,0.358,0.804,0.0,0.111,-8.534,0.302,91.842,0.625,63.0,7G83ZwD2msTtFaBQExc8QB,60,['3WPKDlucMsXH6FC1XaclZC'],1983,0,1,3
513,2710,Suicidal Tendencies,spotify:track:2zeAo1ddhjm1TioD77dDSV,spotify:artist:3WPKDlucMsXH6FC1XaclZC,Subliminal,spotify:album:4hLSbWJ8HL8MUfIwrTP2EO,188133,Suicidal Tendencies,0.0181,0.467,0.885,0.0,0.364,-8.226,0.0446,94.397,0.452,70.0,2zeAo1ddhjm1TioD77dDSV,53,['3WPKDlucMsXH6FC1XaclZC'],1983,9,0,4
514,2712,Dead Kennedys,spotify:track:7F4yHMWcQuCrUv9ayqw2HK,spotify:artist:30U8fYtiNpeA5KH6H87QUV,California Uber Alles,spotify:album:6tg1dxmyylhE7oFXcnK0P6,180533,Fresh Fruit For Rotting Vegetables,0.533,0.384,0.842,0.000992,0.0437,-8.803,0.103,101.043,0.62,71.0,7F4yHMWcQuCrUv9ayqw2HK,36,['30U8fYtiNpeA5KH6H87QUV'],1980-01-01,8,1,4
515,2715,Rancid,spotify:track:41kg2RvdwBuIv0OPpvBS4v,spotify:artist:6xTk3EK5T9UzudENVvu9YB,Time Bomb,spotify:album:1HisV3ZKLs9It3KlGcPki5,144333,...And Out Come The Wolves,0.138,0.646,0.962,0.0,0.471,-4.862,0.0536,164.79,0.961,0.0,41kg2RvdwBuIv0OPpvBS4v,64,['6xTk3EK5T9UzudENVvu9YB'],1995-08-15,9,1,4
516,2716,Rancid,spotify:track:1pNlZQeoPnlxqf1Mjgm0H2,spotify:artist:6xTk3EK5T9UzudENVvu9YB,Ruby Soho,spotify:album:1HisV3ZKLs9It3KlGcPki5,157533,...And Out Come The Wolves,0.0201,0.505,0.938,0.00218,0.177,-5.381,0.0432,161.842,0.961,0.0,1pNlZQeoPnlxqf1Mjgm0H2,61,['6xTk3EK5T9UzudENVvu9YB'],1995-08-15,7,1,4
517,2718,The Stooges,spotify:track:672N8DGGTOLCOgWe0koX5g,spotify:artist:4BFMTELQyWJU1SwqcXMBm3,I Wanna Be Your Dog,spotify:album:3MANoCcmaHWeXSuWiO3iVo,188560,The Stooges,0.0229,0.527,0.871,0.155,0.419,-8.708,0.0354,120.722,0.107,64.0,672N8DGGTOLCOgWe0koX5g,61,['4BFMTELQyWJU1SwqcXMBm3'],1969-08-05,4,1,4
518,2723,The Breeders,spotify:track:2hjGuRIEfEGzQ5MEWLowiU,spotify:artist:1xgFexIwrf2QjbU0buCNnp,Cannonball,spotify:album:4fyJ3cuyKlSMSw9Q5SAiEx,213693,Last Splash,0.00915,0.502,0.758,0.783,0.284,-9.76,0.0407,112.508,0.729,70.0,1KdwPeY1WRWQGHCmRJTveb,67,['1xgFexIwrf2QjbU0buCNnp'],1993-08-30,3,1,4
519,2729,Black Flag,spotify:track:4DA95pyBe6QORPGvTEuMWQ,spotify:artist:5Mhs3Eu8lU6sRCtRYsmABV,TV Party,spotify:album:34aFnrFRBlErcbU6moRZR3,211200,Damaged,0.184,0.308,0.926,0.0,0.0782,-12.683,0.15,96.17,0.193,21.0,4DA95pyBe6QORPGvTEuMWQ,51,['5Mhs3Eu8lU6sRCtRYsmABV'],1981,1,1,4
520,2736,Johnny Thunders & The Heartbreakers,spotify:track:150NSrON3DeZM1aLyz3MoM,spotify:artist:1SrtY5x33d2gF27chigCGg,Born to Lose,spotify:album:4CLnHCjgBVBEoCU6e4kts1,184120,L.A.M.F. - The Lost '77 Mixes,0.0797,0.395,0.892,0.0,0.706,-8.07,0.0537,148.43,0.67,54.0,150NSrON3DeZM1aLyz3MoM,45,['1SrtY5x33d2gF27chigCGg'],1997,11,1,4
521,2789,New York Dolls,spotify:track:1z9Vxm6Gij3AkTjVUlcnLT,spotify:artist:0WhGV9lzljq2QKJ8ipw6jx,Looking For A Kiss,spotify:album:2xbTV0Awe4Qm5caUVuPbMr,198400,New York Dolls,0.0017,0.47,0.701,0.0,0.324,-12.691,0.0346,140.968,0.818,29.0,1z9Vxm6Gij3AkTjVUlcnLT,41,['0WhGV9lzljq2QKJ8ipw6jx'],1973-01-01,9,1,4
522,2790,Buzzcocks,spotify:track:5jZWuO6cdWOU7v5uu9RAEf,spotify:artist:2DxlS3lTLFIq70S7ap5H3y,What Do I Get? - 1996 Remastered Version,spotify:album:09IXN25ZAfR272CVFcdeqh,174053,Another Music In A Different Kitchen,0.00176,0.249,0.922,0.0,0.408,-7.929,0.118,176.509,0.199,0.0,5jZWuO6cdWOU7v5uu9RAEf,27,['2DxlS3lTLFIq70S7ap5H3y'],1978,7,1,4
523,2820,Jason Derulo,spotify:track:7oGZAicScQt96OAW4AruYy,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Want to Want Me,spotify:album:59eUYETmE1zi31ESb3SUkI,207719,Everything Is 4,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,0.656,58.0,6zKrj4SomgfbvsfuTAuElE,44,['07YZf4WDAMNwqr4jfgOZ8y'],2015-06-01,0,0,4
524,2823,Florence + The Machine,spotify:track:2kP1ujXHn0mNqFbiT3zob8,spotify:artist:1moxjboGR7GNWYIMWsRjgG,What Kind Of Man,spotify:album:2jn2n5OkuHliOLKCqHnjXV,216176,"How Big, How Blue, How Beautiful",0.0229,0.313,0.635,0.0,0.129,-4.676,0.0431,114.776,0.224,42.0,2kP1ujXHn0mNqFbiT3zob8,58,['1moxjboGR7GNWYIMWsRjgG'],2015-06-01,11,0,4
525,2826,Florence + The Machine,spotify:track:12HB8AmFTovKrFcGG36KbL,spotify:artist:1moxjboGR7GNWYIMWsRjgG,Delilah,spotify:album:2jn2n5OkuHliOLKCqHnjXV,293468,"How Big, How Blue, How Beautiful",0.096,0.426,0.87,0.0,0.112,-3.821,0.0621,169.946,0.414,0.0,12HB8AmFTovKrFcGG36KbL,57,['1moxjboGR7GNWYIMWsRjgG'],2015-06-01,9,0,4
526,2830,Britney Spears,spotify:track:4fixebDZAVToLbUCuEloa2,spotify:artist:26dSoYclwsYLMAKD3tpOr4,Womanizer,spotify:album:2tve5DGwub1TtbX1khPX5j,224400,Circus (Deluxe Version),0.073,0.724,0.695,0.0,0.0889,-5.226,0.0622,139.0,0.235,0.0,4fixebDZAVToLbUCuEloa2,79,['26dSoYclwsYLMAKD3tpOr4'],2008-12-02,11,1,4
527,2834,Rihanna,spotify:track:4S5b3wwIXpVNvY2jeIQdKu,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,SOS,spotify:album:1F0HfWg9fdLDdeIfh9CnjU,238920,A Girl Like Me,0.004,0.677,0.671,5.07e-05,0.413,-4.905,0.0361,137.046,0.527,24.0,653Dlx3XFh5SkaR7Vy0sYD,43,['5pKCCKE2ajJHZ9KAiaK11H'],2006-04-10,7,1,4
528,2836,Fifth Harmony,spotify:track:1EtU16em39vcCVMx2mGpHq,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,BO$$,spotify:album:6IBUil5AQA6wPLCzpYrlMI,171413,Reflection,0.00621,0.813,0.872,0.0,0.0498,-5.224,0.107,103.016,0.736,46.0,1COvXs6jaykXC73h9OSBVM,66,['1l8Fu6IkuTP0U5QetQJ5Xt'],2015-01-30,9,1,4
529,2842,MisterWives,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,spotify:artist:5ivCbtrcD5N4rD337xIb2z,Reflections,spotify:album:726GB3GTBwPdsGr5XzOQbz,186440,Our Own House,0.0223,0.683,0.675,0.0187,0.101,-5.461,0.0292,111.008,0.6,26.0,2PtBhfoPZ6VYtXkrE5FrCH,64,['5ivCbtrcD5N4rD337xIb2z'],2015-02-24,2,1,4
530,2846,Robin Schulz,spotify:track:0tDC3KJPPu5eonGTtCURpq,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,Headlights (feat. Ilsey),spotify:album:5XyJzEROSmup2TcWmVjTIt,209208,SUGAR,0.0245,0.597,0.685,0.000335,0.182,-6.371,0.0367,122.002,0.369,0.0,06Hdbxh6NCy6TIhjdXTchB,61,"['3t5xRXzsuZmMDkQzgOX35S', '2ZKzqJz3pPfWKVRgz9b39j']",2015-04-03,11,1,4
531,2851,Pentatonix,spotify:track:1klGbW5a9qTBFUjFfddbmU,spotify:artist:26AHtbjWKiwYzsoGoUZq53,Can't Sleep Love,spotify:album:6qf9tE8pNRW0kX1Cucrixr,173053,Pentatonix (Deluxe Version),0.0849,0.73,0.433,0.0,0.169,-7.05,0.0455,94.596,0.572,31.0,1klGbW5a9qTBFUjFfddbmU,61,['26AHtbjWKiwYzsoGoUZq53'],2015-10-16,2,1,4
532,2854,Ellie Goulding,spotify:track:5a7NdkF09AfD0H607eiOkX,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,On My Mind,spotify:album:20Ol6zZ0nLlc5EGTH1zA0j,213445,Delirium,0.258,0.702,0.705,5.93e-06,0.0879,-6.666,0.0543,154.911,0.743,0.0,6YAuDfyjCy0vbKIqa71o8v,50,['0X2BH1fck6amBIoJhDVmmJ'],2015-11-06,0,1,4
533,2855,Selena Gomez,spotify:track:6ZANrVuAMp2rpjhfbOuJly,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Same Old Love,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,229080,Revival,0.0223,0.672,0.593,0.0,0.214,-4.01,0.0304,98.02,0.438,30.0,62TioIhlUPxPGPK6v9HGiq,38,['0C8ZW7ezQVs4URX5aX7Kqx'],2015-10-09,11,0,4
534,2857,Justin Bieber,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Love Yourself,spotify:album:7fZH0aUAjY3ay25obOUf2a,233720,Purpose,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,0.515,0.0,1f8zcJPvJKvxAOjEqM0pyc,64,['1uNFoZAHBGtllmzznpCI3s'],2015-11-13,4,1,4
535,2858,Miley Cyrus,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Do My Thang,spotify:album:3RDqXDc1bAETps54MSSOW0,225493,Bangerz (Deluxe Version),0.282,0.76,0.575,0.000383,0.0993,-4.06,0.0444,131.983,0.314,72.0,6n2GPvMJtFZ4ckoc9EWHMx,60,['5YGY8feqx7naU7z4HrwZM6'],2013-10-04,6,1,4
536,2864,Fall Out Boy,spotify:track:2TfSHkHiFO4gRztVIkggkE,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,"Sugar, We're Goin Down",spotify:album:5nkUSlIhtoJZMOUlB0sNCp,229093,From Under The Cork Tree,0.00579,0.494,0.842,0.0,0.122,-4.784,0.0843,162.011,0.574,30.0,2TfSHkHiFO4gRztVIkggkE,80,['4UXqAaa6dQYAk18Lv7PEgX'],2005-05-03,7,1,4
537,2867,Eric Paslay,spotify:track:66rVt7PbwyKlu6CK6rxyAi,spotify:artist:4TONBKcqVR1LmPdfJxvkMU,Friday Night,spotify:album:79RwxrHw6uKVimeEGyM00W,167213,Eric Paslay,0.16,0.657,0.841,0.0,0.177,-4.188,0.0452,120.009,0.722,0.0,66rVt7PbwyKlu6CK6rxyAi,62,['4TONBKcqVR1LmPdfJxvkMU'],2014-01-01,9,1,4
538,2871,Selena Gomez,spotify:track:3CJvmtWw2bJsudbAC5uCQk,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Hands To Myself,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,200680,Revival,0.0147,0.811,0.499,2.44e-06,0.342,-7.161,0.118,111.016,0.466,39.0,5fhdwIMFcNz0nSzPHtouVI,39,['0C8ZW7ezQVs4URX5aX7Kqx'],2015-10-09,5,0,4
539,2875,Major Lazer,spotify:track:0L7loeTIg6akW84aEQZpCT,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Light It Up (feat. Nyla & Fuse ODG) - Remix,spotify:album:7jA06bCXArKGLr1V187s9b,166138,Peace Is The Mission: Extended,0.0375,0.746,0.877,0.000833,0.233,-3.782,0.0666,107.985,0.751,13.0,6lDo13SSgTv0WbyUQKgnjk,50,"['738wLrAtLtCtFOLvQBXOXp', '4VZY0nxYMSNotbS7WjNVQy', '374sWpAJsbZckf98df2jJJ']",2015-11-27,9,0,4
540,2896,Mystikal,spotify:track:1jRzdY7oUBOhrylNtiMtBD,spotify:artist:3LIJJJkO7R5RasRwt7xIn5,Shake Ya Ass,spotify:album:388lv1ynvLzyJooZsNmf0l,256973,Let's Get Ready,0.0626,0.914,0.607,0.0,0.0515,-5.658,0.32,98.054,0.666,25.0,1jRzdY7oUBOhrylNtiMtBD,59,['3LIJJJkO7R5RasRwt7xIn5'],2000-09-26,7,1,4
541,2902,The Roots,spotify:track:0W0BDGgVnwWwMEaWwEZntk,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Seed (2.0),spotify:album:2wOWfpfLWKlMQDsyM5UqqE,267933,Phrenology,0.039,0.758,0.957,0.0,0.133,-2.282,0.0357,111.119,0.966,0.0,6HxweNytuEQdmGeVtZPZz3,65,"['78xUyw6FkVZrRAtziFdtdu', '3sO8muEXafy2NGwUZByrTr']",2011-09-16,7,1,4
542,2905,Beyoncé,spotify:track:1gNbbWh6nYYw0zKB4LuGUi,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Naughty Girl,spotify:album:25hVFAxTlDvXbx2X2QkUkE,208600,Dangerously In Love (Alben für die Ewigkeit),0.239,0.735,0.466,6.24e-06,0.102,-8.65,0.0857,99.973,0.643,47.0,0CPLnPUUHh44vAzDSM5ZlR,63,['6vWDO969PvNqNYHIOW5v0m'],2003-03-10,6,0,4
543,2906,JAY Z,spotify:track:63OmVzNwoMNn6hT7p5vwvX,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Tom Ford,spotify:album:0anlRE2dYlRqEKL1gj1WPq,189013,Magna Carta... Holy Grail,0.05,0.863,0.705,2.21e-05,0.524,-6.202,0.31,145.099,0.599,13.0,17emWpF3SHGmuIu46LnWMB,55,['3nFkdlSjzX9mRTtwJOzDYB'],2013-07-04,8,1,4
544,2910,Rihanna,spotify:track:14WWzenpaEgQZlqPq2nk4v,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Work,spotify:album:2JNVoEx4psIgNQyEExwQVn,219320,ANTI,0.0752,0.725,0.534,0.0,0.0919,-6.238,0.0946,91.974,0.558,12.0,72TFWvU3wUYdUuxejTTIzt,78,"['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",2016-01-28,11,1,4
545,2913,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Sweet Emotion,spotify:album:36IxIOGEBAXVozDSiVs09B,274133,Toys In The Attic,0.00298,0.38,0.76,0.0294,0.104,-10.961,0.0378,99.437,0.491,0.0,24NwBd5vZ2CK8VOQVnqdxr,76,['7Ey4PD4MYsKc5I2dolUwbH'],1975-04-08,9,1,4
546,2916,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Walk This Way,spotify:album:36IxIOGEBAXVozDSiVs09B,220400,Toys In The Attic,0.0114,0.653,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,0.894,32.0,5SZ6zX4rOrEQferfFC2MfP,77,['7Ey4PD4MYsKc5I2dolUwbH'],1975-04-08,5,1,4
547,2920,The Beatles,spotify:track:22QadBPe0QCuqraFVAr1m3,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Let It Be - Remastered 2015,spotify:album:5ju5Ouzan3QwXqQt1Tihbh,230440,1,0.58,0.445,0.436,2.63e-05,0.112,-8.536,0.0332,139.848,0.483,72.0,4qsVPnhbvEooD1bSNqvvh0,61,['3WrFJ7ztbogyGnTHbHJFl2'],2000-11-13,0,1,4
548,2923,Bill Haley & His Comets,spotify:track:34AmZ4PMz9iNZVp9AMIGZj,spotify:artist:3MFp4cYuYtTZe3d3xkLLbr,Rock Around The Clock,spotify:album:7iUpDsgeK8MgrUr0Fvmhe7,137000,Biggest Hits,0.139,0.609,0.526,0.0,0.0946,-13.106,0.43,173.179,0.93,65.0,34AmZ4PMz9iNZVp9AMIGZj,53,['3MFp4cYuYtTZe3d3xkLLbr'],1968-01-01,9,1,4
549,2926,Blue Öyster Cult,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,Burnin' for You,spotify:album:7v4kEpVtppoMm80m43lGzt,271000,Fire of Unknown Origin,0.106,0.532,0.728,0.0108,0.0849,-9.079,0.0352,134.303,0.69,0.0,3fkPMWQ6cBNBLuFcPyMS8s,69,['00tVTdpEhQQw1bqdu8RCx2'],1981-10-23,9,0,4
550,2927,Blue Öyster Cult,spotify:track:5QTxFnGygVM4jFQiBovmRo,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,(Don't Fear) The Reaper,spotify:album:6C9WzlQANeoD0GW5B41YJt,308120,Agents Of Fortune,0.0029,0.333,0.927,0.000208,0.297,-8.55,0.0733,141.466,0.385,0.0,5QTxFnGygVM4jFQiBovmRo,77,['00tVTdpEhQQw1bqdu8RCx2'],1976,9,0,4
551,2945,Supertramp,spotify:track:3T6R0ppqCnUW6iJhtUYhO3,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,The Logical Song - Remastered 2010,spotify:album:5UAy7rBQad6mSxklbtqUa8,251253,Breakfast In America,0.512,0.625,0.758,0.00022,0.153,-6.213,0.0463,119.719,0.695,0.0,7dwwHfhF2FKhnKHF5QcRkn,52,['3JsMj0DEzyWc0VDlHuy9Bx'],1979-03-29,5,0,4
552,2949,The Who,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,spotify:artist:67ea9eGLXYMsO2eYQRui3w,Baba O'Riley,spotify:album:5tqJNAjU163MfKLIP6DtYu,300400,Who's Next,0.313,0.489,0.724,0.185,0.287,-8.367,0.0352,117.292,0.15,46.0,3qiyyUfYe7CRYLucrPmulD,78,['67ea9eGLXYMsO2eYQRui3w'],1971-08-14,5,1,4
553,2956,Lou Reed,spotify:track:5p3JunprHCxClJjOmcLV8G,spotify:artist:42TFhl7WlMRXiNqzSrnzPL,Walk On the Wild Side,spotify:album:5SqbMEyAt8332ISGiLX0St,254173,Transformer,0.683,0.575,0.318,0.000202,0.0934,-16.729,0.109,104.522,0.385,0.0,5p3JunprHCxClJjOmcLV8G,76,['42TFhl7WlMRXiNqzSrnzPL'],1972-12-01,0,1,4
554,2957,Neil Diamond,spotify:track:3zByVQLvdXUaDTubfWkpCk,spotify:artist:7mEIug7XUlQHikrFxjTWes,Sweet Caroline,spotify:album:3aLKBtYt2B0XdLaTtBzF2n,203573,Sweet Caroline,0.611,0.529,0.127,0.000109,0.237,-16.066,0.0274,63.05,0.578,0.0,62AuGbAkt8Ox2IrFFb8GKV,79,['7mEIug7XUlQHikrFxjTWes'],1969-06-06,11,1,4
555,2969,The Cars,spotify:track:7hVhRCDV100Jq26NGR7adw,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,Good Times Roll,spotify:album:4tJPWT4r4FSKwy784Qs1Fq,225853,The Cars,0.0951,0.607,0.662,8.27e-05,0.125,-9.456,0.0278,107.643,0.629,72.0,7hVhRCDV100Jq26NGR7adw,62,['6DCIj8jNaNpBz8e5oKFPtp'],1978-06-06,4,1,4
556,2977,OK Go,spotify:track:1pHP4JeQV9wDx87D6qH9hD,spotify:artist:3hozsZ9hqNq7CoBGYNlFTz,Here It Goes Again,spotify:album:1qN6qh1gwgrYTCdSq21gov,179813,Oh No,0.000342,0.537,0.882,9.06e-05,0.12,-2.306,0.0403,145.729,0.81,0.0,1pHP4JeQV9wDx87D6qH9hD,67,['3hozsZ9hqNq7CoBGYNlFTz'],2005-01-01,0,1,4
557,2993,Supertramp,spotify:track:67oyFnjJnn78fZP9KjeZx0,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,Goodbye Stranger - 2010 Remastered,spotify:album:1zcm3UvHNHpseYOUfd0pna,350573,Breakfast In America,0.607,0.42,0.668,0.016,0.0585,-7.35,0.0517,125.391,0.338,55.0,2xpYzsEu012EWUalfk46Dr,46,['3JsMj0DEzyWc0VDlHuy9Bx'],1979-03-29,1,1,4
558,2994,The Mamas & The Papas,spotify:track:63rva3TBizr6x1Yp5uwKfD,spotify:artist:1bs7HoMkSyQwcobCpE9KpN,California Dreamin',spotify:album:6zK7GV2JCqLknAdTeIhooB,157960,If You Can Believe Your Eyes And Ears,0.628,0.554,0.667,0.0,0.0486,-10.226,0.0342,112.749,0.597,66.0,63rva3TBizr6x1Yp5uwKfD,53,['1bs7HoMkSyQwcobCpE9KpN'],1966-03,1,0,4
559,3007,Logic,spotify:track:5tz69p7tJuGPeMGwNTxYuV,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,1-800-273-8255,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,250173,Everybody,0.569,0.62,0.574,0.0,0.19,-7.788,0.0479,100.023,0.357,44.0,5tz69p7tJuGPeMGwNTxYuV,79,"['4xRYI6VqpkE3UwrDrAZL8L', '2wUjUUtkb5lvLKcGKsKqsR', '6LuN9FCkKOj5PcnpouEgny']",2017-05-05,5,0,4
560,3020,Drake,spotify:track:03L2AoiRbWhvt7BDMx1jUB,spotify:artist:3TVXtAsR1Inumwj472S9r4,U With Me?,spotify:album:40GMAhriYJRO1rsY4YdrZb,297373,Views,0.338,0.429,0.43,1.18e-05,0.138,-11.373,0.165,174.983,0.125,54.0,03L2AoiRbWhvt7BDMx1jUB,62,['3TVXtAsR1Inumwj472S9r4'],2016-05-06,2,1,4
561,3021,Drake,spotify:track:5NFYuqu8V6QXc6mzcLImd6,spotify:artist:3TVXtAsR1Inumwj472S9r4,Hype,spotify:album:40GMAhriYJRO1rsY4YdrZb,209413,Views,0.0253,0.787,0.635,0.0,0.357,-8.271,0.155,130.018,0.237,0.0,5NFYuqu8V6QXc6mzcLImd6,63,['3TVXtAsR1Inumwj472S9r4'],2016-05-06,4,0,4
